id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
6510,male,24,184,89,15,93,40.1,59
6511,female,53,179,79,7,85,39.4,28
6512,female,68,179,79,30,105,40.8,194
6513,female,24,171,66,24,105,40.6,141
6514,male,47,202,106,3,84,38.7,12
6515,female,50,171,70,2,81,37.9,7
6516,male,37,187,87,29,113,40.8,218
6517,male,41,175,85,25,100,40.7,143
6518,male,38,182,88,9,94,39.7,43
6519,female,37,154,57,25,100,40.7,142
6520,male,45,175,82,1,76,38.1,2
6521,male,58,176,73,15,95,40.6,83
6522,male,22,155,60,6,92,39.3,18
6523,male,35,176,73,25,99,40.8,126
6524,male,71,191,97,19,93,40.6,121
6525,male,46,169,69,23,106,40.5,150
6526,male,61,194,95,15,99,40,101
6527,female,30,173,68,9,94,39.9,43
6528,male,48,186,86,28,106,40.9,196
6529,male,31,175,75,17,105,40.4,98
6530,male,29,187,94,2,86,37.7,6
6531,female,40,174,74,17,102,40.1,97
6532,male,64,181,82,26,94,40.9,152
6533,female,35,149,54,21,111,40.5,144
6534,female,64,159,59,29,112,41.3,215
6535,male,22,188,89,7,80,39.2,13
6536,male,43,183,82,21,98,40.7,115
6537,female,69,161,60,12,95,40.2,68
6538,male,41,170,69,18,101,40.2,100
6539,male,22,186,93,11,87,39.9,33
6540,male,44,196,95,3,83,38.8,11
6541,female,65,183,83,27,112,40.8,192
6542,female,54,170,71,6,90,39.4,28
6543,male,38,177,81,4,84,39.3,12
6544,male,48,180,86,8,92,39.3,39
6545,male,40,184,87,5,88,39.5,20
6546,female,39,164,69,20,94,40.6,98
6547,female,32,164,65,14,85,40.2,54
6548,male,72,181,88,27,111,40.9,241
6549,male,22,170,75,29,116,40.7,203
6550,female,50,154,55,11,90,40,54
6551,female,78,158,55,14,96,40,84
6552,female,20,151,54,18,92,40.2,82
6553,female,76,160,61,5,89,39,26
6554,female,52,161,62,2,81,37.7,8
6555,female,54,165,67,13,89,40.4,61
6556,male,23,171,68,23,100,40.5,103
6557,female,46,150,50,4,76,38.9,13
6558,male,30,177,79,15,96,39.9,67
6559,female,49,158,62,10,93,39.9,51
6560,female,26,177,70,26,109,40.8,163
6561,male,54,195,92,11,84,40.3,45
6562,male,27,194,90,2,81,37.8,5
6563,male,75,178,83,26,119,40.7,265
6564,male,27,193,92,21,97,40.6,100
6565,female,36,162,62,27,110,40.4,180
6566,female,45,168,60,12,83,40,48
6567,female,47,164,60,5,86,39.1,22
6568,male,68,169,73,20,100,40.3,135
6569,male,44,184,84,10,92,39.6,46
6570,female,27,172,71,10,88,39.6,40
6571,male,55,198,104,15,103,40,109
6572,female,36,161,58,17,90,40.2,78
6573,male,22,173,70,25,105,40.6,131
6574,male,41,190,90,4,77,39.1,9
6575,male,33,184,86,8,86,39.9,26
6576,male,55,198,99,7,83,39.7,29
6577,male,72,178,79,19,108,40.1,158
6578,female,25,149,54,6,89,39,26
6579,male,31,173,70,21,105,40.4,119
6580,female,26,164,59,23,108,40.5,145
6581,male,25,182,84,17,93,40.4,66
6582,male,20,189,91,10,93,40.1,38
6583,male,25,170,68,5,79,39,7
6584,female,37,163,59,20,109,40.7,132
6585,male,71,175,76,10,97,39.9,65
6586,female,31,151,49,5,84,38.8,20
6587,male,25,197,99,12,92,39.8,49
6588,male,46,177,83,20,98,41,112
6589,male,36,188,94,16,99,40.6,88
6590,female,23,166,68,4,77,39,11
6591,male,44,179,81,7,86,39.4,26
6592,male,60,187,88,29,108,40.8,229
6593,male,67,171,76,14,93,40.1,80
6594,female,62,181,76,4,87,39,18
6595,female,29,166,61,29,99,40.9,156
6596,female,25,173,65,18,96,40.4,89
6597,female,20,180,74,13,94,40.1,59
6598,female,52,149,53,3,73,38.3,9
6599,male,61,194,91,19,108,40.1,152
6600,male,31,183,87,25,104,40.4,147
6601,male,42,181,81,6,83,39.5,19
6602,female,74,154,57,18,103,40.2,120
6603,female,74,163,64,29,106,40.8,200
6604,female,24,159,55,19,94,40.7,92
6605,female,35,151,51,29,108,40.8,191
6606,male,51,195,93,21,99,40.4,131
6607,male,59,191,92,30,110,41,247
6608,male,45,188,97,13,92,39.5,65
6609,female,74,163,62,23,102,40.8,149
6610,male,43,177,80,27,103,40.9,166
6611,male,69,175,82,20,101,40.3,143
6612,female,74,175,75,13,87,40.1,61
6613,female,25,151,53,21,92,40.6,98
6614,female,55,150,53,5,82,38.8,21
6615,female,22,181,72,30,111,40.6,192
6616,female,22,154,55,24,100,40.2,131
6617,male,26,186,82,21,106,40.6,123
6618,female,61,175,74,4,90,38.9,19
6619,male,38,204,113,27,99,40.9,163
6620,female,27,160,56,27,108,40.7,172
6621,male,35,195,93,23,105,40.8,146
6622,female,23,155,57,5,91,39,22
6623,female,78,159,56,18,93,40.4,102
6624,male,49,205,101,30,119,40.8,280
6625,female,59,185,80,15,87,40.6,66
6626,male,24,192,93,21,99,40.9,103
6627,female,54,162,57,24,96,40.7,133
6628,female,44,180,76,11,89,40.1,48
6629,male,69,171,74,13,90,39.6,69
6630,male,24,183,80,27,116,40.6,195
6631,female,38,169,72,6,82,39.4,21
6632,female,30,142,52,30,104,40.9,182
6633,female,23,160,55,28,113,41,192
6634,male,31,189,88,27,110,40.6,184
6635,female,27,170,63,16,106,40.2,97
6636,male,52,171,78,5,86,39.2,20
6637,female,33,140,48,24,114,40.5,174
6638,female,42,157,59,22,95,40.5,115
6639,female,71,164,63,4,82,38.9,17
6640,female,24,157,50,14,95,40.3,70
6641,male,54,173,74,14,96,40.1,77
6642,female,38,163,64,25,107,40.6,159
6643,female,27,162,64,12,91,39.8,53
6644,female,28,159,56,11,93,40,53
6645,female,43,167,58,29,106,41.1,186
6646,female,20,172,71,5,73,39.1,12
6647,female,27,185,81,3,94,38.6,14
6648,female,67,166,64,17,90,40.3,86
6649,male,71,182,91,9,92,39.7,55
6650,female,49,152,53,26,104,40.7,166
6651,female,35,158,49,29,110,40.8,198
6652,female,48,166,61,8,83,39.5,32
6653,male,64,184,87,12,89,40,63
6654,male,54,167,69,8,87,39.8,32
6655,male,29,184,93,8,88,40,28
6656,female,35,182,78,23,100,40.6,123
6657,male,49,181,85,23,108,40.7,168
6658,male,38,170,74,26,109,40.5,174
6659,male,33,192,97,22,101,40.4,126
6660,female,79,142,50,14,86,40.1,70
6661,male,40,187,93,15,89,40.1,63
6662,male,65,187,89,18,101,40,128
6663,male,46,172,75,18,94,40.3,87
6664,female,28,164,67,17,97,40.2,86
6665,male,26,186,82,2,77,37.9,3
6666,female,26,156,60,8,86,39.5,32
6667,male,64,178,82,22,101,40.6,152
6668,male,45,188,87,5,89,39.4,21
6669,male,66,197,105,7,91,39.5,42
6670,male,24,182,78,28,105,40.8,154
6671,male,32,185,84,17,98,40.3,84
6672,male,20,179,79,28,107,40.9,158
6673,male,25,184,79,23,103,41,121
6674,male,28,206,109,6,92,39.5,26
6675,male,75,170,76,19,107,40.3,156
6676,male,43,191,96,21,115,40.4,175
6677,female,52,174,75,20,104,40.4,123
6678,male,52,197,99,3,80,38.6,11
6679,male,42,208,108,9,86,39.5,37
6680,female,37,175,65,29,108,40.9,186
6681,male,37,192,91,24,117,40.9,197
6682,female,30,160,63,14,87,40.4,57
6683,female,67,153,62,10,89,39.6,50
6684,male,55,173,74,24,105,40.6,166
6685,female,51,169,63,3,80,38.6,11
6686,male,59,186,87,1,78,37.7,3
6687,female,36,143,47,2,84,37.6,8
6688,female,29,171,68,15,101,40.3,82
6689,male,38,179,81,16,93,40.3,71
6690,male,52,170,76,16,100,40.5,97
6691,male,42,176,82,6,77,39,13
6692,male,38,180,81,20,95,40.5,95
6693,female,43,172,67,4,85,39.2,16
6694,male,48,162,67,4,86,38.8,14
6695,female,22,155,54,14,95,40.5,69
6696,female,21,166,59,17,94,40.2,80
6697,male,22,182,85,15,87,40.5,43
6698,male,20,174,74,21,103,40.7,103
6699,male,24,178,81,6,85,39.7,15
6700,male,29,183,87,4,78,38.6,7
6701,male,26,189,91,20,97,40.4,94
6702,female,50,173,70,19,106,40.4,121
6703,female,20,170,69,6,87,39.2,23
6704,male,20,185,82,15,102,40.2,74
6705,male,70,214,113,21,100,40.8,162
6706,female,63,150,56,12,96,39.9,69
6707,female,24,151,49,11,96,39.8,57
6708,male,50,198,105,1,78,37.6,3
6709,female,36,176,74,27,102,40.8,152
6710,female,60,165,60,4,86,38.6,18
6711,male,59,189,90,20,94,40.7,116
6712,male,41,201,108,18,95,40.4,98
6713,male,29,196,91,22,96,40.6,103
6714,female,32,148,49,15,93,40.1,74
6715,female,22,165,63,22,102,40.5,122
6716,male,34,177,76,4,91,38.7,15
6717,male,20,180,84,16,98,40,70
6718,male,63,187,91,26,108,40.8,211
6719,female,51,164,60,24,101,40.4,144
6720,male,26,178,80,28,105,40.6,158
6721,female,29,163,62,13,96,39.7,66
6722,male,64,209,112,18,100,40.4,133
6723,male,46,182,81,9,88,39.5,37
6724,male,32,190,90,1,84,37.9,3
6725,female,28,159,60,12,91,39.9,54
6726,female,20,171,61,16,96,40.5,78
6727,female,26,168,67,29,93,41.2,134
6728,male,21,195,97,21,100,40.8,105
6729,female,30,161,61,26,116,40.8,188
6730,female,74,189,85,28,111,40.9,200
6731,male,70,176,77,25,118,40.8,242
6732,female,25,149,50,8,95,39.5,40
6733,female,29,158,56,29,110,40.8,192
6734,male,48,185,82,8,85,39.3,30
6735,female,49,166,68,3,85,38.6,12
6736,female,58,163,67,20,100,40.7,118
6737,female,68,158,59,4,91,38.9,21
6738,female,64,166,69,15,98,40.6,87
6739,male,78,190,100,2,91,38.6,13
6740,male,32,176,79,3,85,38.7,9
6741,female,57,165,60,19,91,40.2,96
6742,male,61,192,91,8,89,39.4,41
6743,male,45,190,94,19,100,40.4,116
6744,female,23,155,55,5,90,39.2,22
6745,male,79,179,91,27,107,40.4,236
6746,female,33,156,58,18,98,40.5,97
6747,female,53,164,65,13,98,40.3,73
6748,male,48,193,93,8,87,39.5,34
6749,female,78,189,84,10,85,40,44
6750,female,66,169,71,17,101,40.4,104
6751,male,26,185,84,12,90,40.1,42
6752,female,50,170,70,26,100,40.6,149
6753,male,51,175,79,22,107,40.7,157
6754,male,27,185,87,7,89,39.6,24
6755,male,39,180,88,22,104,40.7,138
6756,male,76,175,77,18,98,40.4,125
6757,female,30,174,69,14,86,40.6,55
6758,female,50,165,71,21,101,40.4,122
6759,male,22,194,92,6,92,39,23
6760,male,34,183,83,5,86,39.2,16
6761,female,24,167,62,4,90,38.9,17
6762,male,40,181,91,29,111,41,216
6763,female,39,159,61,17,92,40.1,82
6764,male,24,194,93,9,92,39.4,35
6765,male,25,188,95,29,112,41.1,202
6766,male,31,195,93,18,105,40.1,111
6767,male,46,194,101,2,80,38,7
6768,male,38,195,97,10,89,39.8,42
6769,male,46,195,97,21,107,40.3,153
6770,male,21,188,86,12,95,40.3,48
6771,male,63,193,94,2,83,37.9,9
6772,male,50,164,68,28,108,40.9,196
6773,female,69,169,67,30,113,40.8,225
6774,male,50,184,90,28,107,40.9,205
6775,male,69,190,93,24,105,40.5,192
6776,male,31,164,68,3,78,38.8,5
6777,female,37,166,65,25,101,40.7,142
6778,male,44,183,91,15,90,40.4,67
6779,female,43,188,83,25,113,40.7,171
6780,female,24,152,55,11,88,39.7,46
6781,male,23,193,92,22,110,40.6,143
6782,male,40,176,75,21,100,40.6,115
6783,male,31,167,66,8,88,39.6,24
6784,male,47,182,82,27,100,40.7,161
6785,female,34,169,68,7,88,39.3,29
6786,male,74,179,85,11,82,39.8,51
6787,female,26,173,68,27,107,41,164
6788,female,35,182,77,17,93,40,79
6789,male,26,188,91,28,110,40.7,186
6790,female,51,163,59,24,107,40.4,160
6791,male,56,158,64,27,109,40.6,198
6792,male,32,167,72,9,86,39.5,26
6793,male,61,178,80,28,111,41,231
6794,female,28,164,56,28,115,40.7,200
6795,female,21,172,63,9,91,39.7,39
6796,male,37,189,85,21,106,40.4,135
6797,male,49,188,85,25,110,40.5,190
6798,female,46,161,59,14,101,40.2,83
6799,female,24,144,49,28,110,40.4,186
6800,female,79,163,62,8,83,39.2,36
6801,male,32,190,85,8,92,39.3,33
6802,female,23,179,80,15,95,39.9,69
6803,female,36,157,60,11,89,40.2,49
6804,male,38,164,73,14,91,40.1,55
6805,male,53,194,102,18,97,39.9,112
6806,female,69,187,76,23,108,40.6,157
6807,male,59,186,84,2,84,37.8,8
6808,female,61,162,62,7,83,39.7,30
6809,male,21,190,88,17,100,40.2,82
6810,female,25,171,63,18,94,40.1,85
6811,male,20,186,90,4,83,38.8,9
6812,female,28,178,77,22,103,40.6,123
6813,female,75,178,77,14,92,40.3,73
6814,female,22,156,54,3,92,38.6,14
6815,male,47,193,99,17,92,40.4,87
6816,female,40,171,65,6,88,39.1,26
6817,female,61,180,74,8,86,39.5,35
6818,female,48,180,71,10,86,40,42
6819,female,20,173,69,1,84,37.9,4
6820,female,24,150,51,1,85,37.6,4
6821,female,52,159,62,23,99,40.4,133
6822,female,26,163,61,17,97,40.2,87
6823,female,21,167,63,29,115,41,201
6824,male,22,197,96,26,102,41,139
6825,male,68,186,98,28,105,41.1,226
6826,male,28,180,79,28,103,40.7,152
6827,male,50,180,79,22,103,40.4,143
6828,female,71,171,67,27,112,40.5,201
6829,male,60,194,101,13,92,39.7,75
6830,female,47,171,67,21,97,40.6,113
6831,female,23,183,71,17,91,40.5,73
6832,male,38,180,87,15,90,40.2,62
6833,female,65,160,60,25,112,40.6,186
6834,female,29,156,59,7,87,39.7,29
6835,male,68,190,99,19,98,40.4,133
6836,female,29,162,62,28,111,40.8,186
6837,female,61,177,77,16,91,40.1,78
6838,male,62,165,71,7,93,39.4,38
6839,male,23,166,69,29,108,40.5,166
6840,male,36,174,78,13,92,40.1,54
6841,female,20,158,54,13,96,40,65
6842,male,34,178,80,26,107,40.7,165
6843,female,77,160,64,2,88,38.5,10
6844,male,65,182,83,14,91,40.3,77
6845,male,44,185,87,10,89,39.7,43
6846,male,38,172,73,10,91,40.1,40
6847,male,59,186,93,11,89,40,56
6848,male,59,188,90,7,85,39.2,31
6849,female,78,151,53,14,102,40.2,93
6850,male,38,192,86,14,95,40.4,68
6851,female,20,165,58,1,83,37.8,4
6852,male,45,192,97,21,103,40.7,139
6853,female,64,157,54,16,95,40.5,91
6854,female,36,139,47,29,112,41.2,206
6855,female,21,165,61,21,92,40.8,94
6856,female,35,162,63,8,83,39.5,30
6857,female,64,181,76,13,90,40,63
6858,female,68,165,68,19,91,40.4,97
6859,male,65,182,84,29,115,40.9,264
6860,female,31,167,66,28,113,40.7,192
6861,male,50,183,93,11,88,39.9,50
6862,female,20,176,70,9,87,39.7,34
6863,female,40,176,70,18,96,40.6,92
6864,female,31,170,68,19,105,40.6,113
6865,female,23,148,48,13,77,40.2,40
6866,male,24,200,94,24,112,40.4,166
6867,female,36,181,77,7,84,39.2,26
6868,female,20,142,45,25,96,40.6,128
6869,male,75,158,69,28,114,40.8,256
6870,male,29,173,82,28,115,40.9,206
6871,female,38,154,62,29,105,40.9,179
6872,male,58,164,68,2,89,38.8,9
6873,female,61,162,61,16,99,40.4,95
6874,male,33,174,81,12,96,39.9,56
6875,female,20,158,58,22,94,40.5,104
6876,male,21,194,88,29,114,40.9,201
6877,female,21,153,56,29,115,40.9,204
6878,male,66,198,96,14,98,40.4,96
6879,female,57,139,44,28,108,40.9,198
6880,female,71,174,74,29,105,41,191
6881,female,22,158,58,9,101,39.5,50
6882,female,58,175,71,26,105,40.8,166
6883,male,20,192,90,20,106,40.4,114
6884,female,37,149,55,25,106,40.5,159
6885,female,78,159,64,20,102,40.3,131
6886,female,32,159,60,25,107,40.9,158
6887,male,64,203,97,23,106,40.7,184
6888,male,77,195,99,11,97,39.6,80
6889,male,45,181,86,10,92,39.9,47
6890,female,29,163,60,19,109,40.1,123
6891,male,20,173,74,2,83,37.9,4
6892,female,44,175,69,2,79,38.1,7
6893,female,31,146,48,19,104,40.6,116
6894,female,68,175,69,8,97,40.1,46
6895,male,79,207,119,14,94,39.9,103
6896,male,35,179,79,26,106,41,161
6897,female,24,171,68,11,89,39.6,45
6898,male,50,187,81,5,83,39.2,18
6899,male,22,190,94,26,108,40.6,161
6900,male,38,179,88,11,90,39.8,45
6901,male,24,165,68,12,82,39.8,22
6902,male,34,176,83,22,92,40.7,91
6903,female,39,167,71,27,118,41.1,201
6904,male,29,177,79,2,82,37.7,5
6905,female,20,148,52,9,93,39.7,42
6906,female,31,165,62,7,85,39.3,27
6907,female,25,133,45,6,89,39.5,27
6908,female,28,155,55,11,84,39.9,42
6909,female,76,162,69,13,100,40,81
6910,male,39,191,86,23,97,40.6,119
6911,female,25,175,61,2,90,38.3,9
6912,female,52,191,86,24,105,40.7,146
6913,male,32,202,99,13,96,40.1,65
6914,female,36,165,57,13,89,40.2,58
6915,male,49,180,77,5,81,39.1,15
6916,female,55,168,71,29,108,40.6,193
6917,male,62,187,92,29,109,40.8,239
6918,male,36,163,67,17,91,40.5,64
6919,male,23,190,87,9,76,39.8,12
6920,male,35,165,69,9,98,39.7,43
6921,male,78,209,112,4,85,38.6,23
6922,female,29,172,66,14,101,40.6,77
6923,male,28,179,87,7,89,39.5,24
6924,female,29,165,62,21,102,40.5,119
6925,female,28,172,71,11,86,40,42
6926,male,43,182,90,21,102,40.4,131
6927,female,20,165,61,28,102,41,155
6928,male,68,186,94,8,87,39.6,42
6929,female,53,167,64,8,89,39.9,38
6930,female,40,164,62,17,98,40.2,93
6931,male,20,182,83,14,91,40.2,46
6932,male,54,173,76,27,107,40.6,195
6933,female,32,176,77,21,103,40.5,118
6934,female,53,147,54,22,100,40.6,132
6935,female,49,174,77,26,100,40.7,146
6936,male,36,194,100,6,79,39.3,16
6937,female,37,171,75,7,88,39.3,29
6938,male,23,190,85,6,86,39.3,16
6939,male,24,185,90,26,112,40.4,177
6940,female,20,143,43,13,88,39.9,56
6941,female,20,180,72,4,90,38.6,16
6942,female,56,160,63,4,84,38.7,17
6943,male,68,196,98,22,101,40.1,164
6944,male,76,197,99,5,78,39.3,22
6945,female,66,168,67,12,91,40,61
6946,female,33,166,65,19,100,40.3,105
6947,female,36,163,67,27,97,40.7,141
6948,male,68,200,102,12,89,39.8,69
6949,male,46,189,91,7,77,39.6,18
6950,female,54,159,60,19,104,40.6,121
6951,female,25,177,73,15,95,39.9,71
6952,male,35,194,99,5,86,39.1,18
6953,female,36,157,54,5,80,39,18
6954,female,33,154,57,10,92,39.9,48
6955,female,53,177,76,15,94,40.1,76
6956,female,43,154,56,29,109,40.9,196
6957,male,48,174,76,25,106,40.3,169
6958,female,65,168,70,8,83,39.5,33
6959,female,35,161,62,10,101,39.9,57
6960,female,21,158,58,11,88,40,45
6961,male,65,178,83,23,99,40.8,154
6962,male,62,196,97,4,82,39,17
6963,male,34,184,83,28,115,40.7,213
6964,female,55,146,49,20,92,40.2,105
6965,female,27,159,58,8,89,39.8,35
6966,female,20,175,66,28,104,41,159
6967,female,72,189,86,24,95,40.8,129
6968,male,79,169,76,23,95,40.6,152
6969,female,31,165,61,30,105,40.7,182
6970,female,32,160,63,4,82,38.6,14
6971,female,33,159,55,27,105,40.7,167
6972,female,70,166,65,27,109,40.4,192
6973,male,48,159,60,21,98,40.6,110
6974,male,33,190,97,24,100,40.8,134
6975,female,66,164,58,24,107,40.5,166
6976,female,40,167,59,29,121,41.1,231
6977,female,44,164,59,29,109,40.6,196
6978,female,56,172,65,27,108,41,183
6979,female,71,169,70,11,105,39.5,73
6980,female,42,167,68,2,85,38.1,8
6981,male,35,190,86,8,93,39.5,35
6982,female,22,156,50,28,104,40.8,166
6983,male,20,170,75,27,103,40.9,134
6984,female,25,153,50,9,89,39.8,40
6985,male,78,168,71,27,109,40.6,231
6986,male,32,177,76,21,98,40.6,101
6987,male,24,183,82,14,88,40.3,42
6988,male,69,180,86,28,112,40.9,249
6989,male,28,187,85,23,92,40.2,89
6990,male,70,188,86,3,89,38.4,16
6991,female,31,171,71,3,83,38.4,11
6992,male,44,181,84,30,114,40.9,239
6993,female,39,167,63,25,107,40.9,160
6994,male,76,190,95,22,104,40.4,181
6995,male,32,196,99,1,79,37.5,2
6996,male,37,197,100,4,87,38.9,16
6997,male,50,188,86,14,94,40.2,74
6998,male,43,189,93,14,88,40.3,59
6999,female,78,159,53,18,104,40.1,124
7000,male,34,192,92,21,105,40.4,132
7001,female,26,160,61,6,83,38.9,22
7002,female,46,155,55,2,87,37.9,9
7003,female,31,161,65,9,93,39.8,42
7004,female,22,180,77,5,78,39,14
7005,male,27,188,92,4,85,38.9,12
7006,male,65,173,76,21,95,40.6,125
7007,male,20,184,87,23,109,40.3,141
7008,female,30,191,92,25,104,41.1,138
7009,male,48,187,96,8,80,39.6,26
7010,male,28,193,96,25,109,40.8,167
7011,male,26,179,84,1,84,37.7,3
7012,female,40,152,55,8,83,39.7,32
7013,female,38,156,52,25,100,40.6,144
7014,male,24,191,86,4,81,39.2,8
7015,female,20,165,59,10,88,39.7,41
7016,female,27,163,60,4,82,38.7,14
7017,male,22,202,107,10,93,39.6,42
7018,female,58,156,62,13,94,40.2,69
7019,male,62,175,79,12,96,39.9,72
7020,female,57,186,84,17,100,40.5,96
7021,male,44,184,88,22,98,40.8,124
7022,female,35,163,62,18,100,40.1,100
7023,female,70,179,73,25,107,40.7,170
7024,male,57,182,84,28,108,40.9,215
7025,male,26,178,78,28,103,41,148
7026,female,37,167,62,17,102,40.4,99
7027,female,38,159,59,22,110,40.2,148
7028,female,60,163,65,21,97,40.5,119
7029,male,29,181,78,23,104,40.8,129
7030,female,34,162,58,20,108,40.6,129
7031,female,72,165,69,4,86,38.7,19
7032,male,45,169,69,22,113,40.6,166
7033,male,24,184,84,16,87,40.1,47
7034,male,49,166,72,11,83,39.7,36
7035,female,59,149,55,2,77,38.3,7
7036,female,43,183,71,5,88,39.2,22
7037,male,28,187,87,13,97,40.1,61
7038,female,76,160,60,16,110,40.5,118
7039,female,57,174,72,24,107,40.6,158
7040,female,62,177,76,2,80,37.8,7
7041,male,75,198,97,1,80,37.6,5
7042,female,43,167,71,19,97,40.4,100
7043,male,65,182,86,18,100,40.5,124
7044,female,51,156,55,19,108,40.3,129
7045,female,36,161,56,17,91,40.4,80
7046,female,28,165,59,12,91,39.8,54
7047,male,23,192,91,27,108,40.8,167
7048,female,49,147,47,26,109,41.1,182
7049,female,52,169,71,19,100,40.5,109
7050,female,55,153,56,9,90,39.7,45
7051,female,26,171,62,9,90,39.8,39
7052,female,20,175,72,13,85,40,46
7053,female,29,155,56,16,87,40.3,67
7054,female,20,172,60,27,101,40.7,147
7055,female,46,152,56,18,102,40.1,109
7056,female,48,171,69,23,110,40.4,156
7057,male,38,188,89,1,77,37.7,2
7058,female,76,162,65,10,94,39.8,56
7059,female,22,160,59,3,90,38.8,13
7060,female,79,164,67,12,97,40.2,72
7061,female,47,168,66,23,104,40.4,142
7062,male,79,190,94,27,106,40.7,234
7063,female,26,156,59,26,109,40.8,167
7064,female,23,169,62,15,87,40.1,60
7065,male,33,176,80,28,107,40.8,176
7066,male,38,191,92,11,94,39.9,53
7067,female,61,171,72,6,80,39.2,23
7068,male,35,197,102,12,97,39.8,64
7069,male,45,186,83,10,95,39.8,51
7070,male,33,180,83,20,103,40.6,115
7071,female,55,169,66,28,104,40.9,177
7072,male,65,161,68,29,102,40.8,198
7073,female,32,151,52,15,99,40,83
7074,male,21,182,79,26,108,40.9,152
7075,male,75,171,73,22,97,40.6,146
7076,female,70,181,81,12,85,40,52
7077,female,54,164,61,17,96,40.4,94
7078,male,20,184,83,7,90,39.5,22
7079,male,23,182,83,17,96,40.2,72
7080,male,33,182,88,23,100,40.6,124
7081,male,25,184,82,10,88,39.9,31
7082,male,52,201,107,4,76,38.7,12
